"id"	"data$Uniprot"	"data$Symbol"	"iBAQ.CA_1"	"iBAQ.CA_2"	"iBAQ.CA_3"	"iBAQ.FA_1"	"iBAQ.FA_2"	"iBAQ.FA_3"	"logFC"	"t.ord"	"t.mod"	"p.ord"	"p.mod"	"q.ord"	"q.mod"	"df.r"	"df.0"	"s2.0"	"s2"	"s2.post"	"categ_Ord"	"categ_Mod"	"NegLogPvalMod"	"NegLogPvalOrd"
820	"Q0BAF3"	"Bamb_3315"	25.7998108434195	26.0532264069125	25.2566311184408	24.9588995843413	26.6933857118313	23.8913387245356	0.522014782688227	0.614408563121983	0.516803215414781	0.572172530380203	0.612251387273432	0.165423712949864	0.214713411478927	4	12.260008396405	1.6764475622441	1.08278527916008	1.53040525559553	"Not Significant"	"Not Significant"	0.213070222153409	0.242472996217346
821	"Q0BAF4"	"Bamb_3314"	25.313613240229	25.5451002222421	24.4983228488423	23.4254720409016	25.6732782316759	23.0180975998708	1.080062812955	1.22107930295299	1.06156397964321	0.289106736540658	0.303947445815324	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.17354985904933	1.55273355400141	"Not Significant"	"Not Significant"	0.517201501804038	0.538941788618691
822	"Q0BAF5"	"Bamb_3313"	25.0875201406851	25.3592082615829	24.0686621782991	23.3127134807653	25.6838354684797	22.6173741944784	0.967155812281197	0.959554893321147	0.925261517225611	0.391618021317295	0.368359244935106	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.52385801035492	1.63891017648902	"Not Significant"	"Not Significant"	0.433728425920627	0.407137331223916
823	"Q0BAF7"	"Bamb_3311"	23.6305648705956	23.7641548262416	22.4894442465641	21.3536939021807	23.9408261526716	22.1137841267223	0.825286587275569	0.951059959385022	0.813997022854694	0.39542947304023	0.427407189124195	0.15826794001991	0.195451983131511	4	12.260008396405	1.6764475622441	1.12949688436168	1.54189641945297	"Not Significant"	"Not Significant"	0.369158177139873	0.402930964001338
824	"Q0BAF8"	"Bamb_3310"	23.892636195592	24.2521254524939	22.7969925476373	23.1808621994849	23.9329204623241	21.660620959218	0.722450191565388	0.90435309359801	0.722564282250225	0.416950756988424	0.480212129138863	0.15826794001991	0.198928239063029	4	12.260008396405	1.6764475622441	0.957262449254754	1.49952634659495	"Not Significant"	"Not Significant"	0.318566874783878	0.379915233350033
825	"Q0BAG0"	"Bamb_3308"	24.3104269525942	23.957926016288	23.9427063525132	23.8766143659587	24.2521254524939	22.8975190428827	0.394933486686704	0.937502086380763	0.419490306638717	0.401577865867214	0.680347789841382	0.15826794001991	0.227244061898413	4	12.260008396405	1.6764475622441	0.266191811727189	1.32952135750026	"Not Significant"	"Not Significant"	0.167269021711134	0.396230232607665
826	"Q0BAG1"	"Bamb_3307"	28.2988959480515	28.7408222192217	27.7710243345488	26.965982395073	28.7893940932472	26.4741516532448	0.860404786752313	1.13513277311027	0.867359713143712	0.319725208282592	0.39836493814233	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.861794205186867	1.47604093582751	"Not Significant"	"Not Significant"	0.399718892741805	0.495223121043188
827	"Q0BAG2"	"Bamb_3306"	21.6423584756348	21.9487422192165	21.9433146543116	20.9790371598321	22.591036506409	20.4304321329431	0.511303183326263	0.779116470009558	0.524962065787807	0.479431754226183	0.60669398833311	0.159463366145984	0.214713411478927	4	12.260008396405	1.6764475622441	0.646016308817288	1.42295906991229	"Not Significant"	"Not Significant"	0.217030308412953	0.31927320470266
828	"Q0BAG3"	"Bamb_3305"	27.8121928791386	27.8614778934764	27.2124321142878	26.1868237968264	28.2206652717442	25.7213499779292	0.919087946800975	1.15574486445287	0.919887225465369	0.312118666428744	0.371077939071866	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.948596364187207	1.49739446945041	"Not Significant"	"Not Significant"	0.43053486409408	0.505680257337289
829	"Q0BAG5"	"Bamb_3303"	21.7295775969376	21.7547880290648	21.6211808389901	21.7474718461693	21.7643775878095	21.4431378112966	0.0501864065723357	0.447553791109047	0.0545702713288779	0.677643000910717	0.957145712405305	0.181106706071789	0.283532078468492	4	12.260008396405	1.6764475622441	0.0188613589297924	1.26867748909191	"Not Significant"	"Not Significant"	0.019021941767142	0.168999042958192
830	"Q0BAH1"	"Bamb_3297"	25.0780608763014	24.9841148844461	23.8685362295122	23.2352908780375	25.7864868072752	22.5272631761631	0.793890376261298	0.74666895092497	0.74989023140305	0.496759875047169	0.464033746469321	0.160002457251749	0.198021209487461	4	12.260008396405	1.6764475622441	1.69572783579163	1.68119055451753	"Not Significant"	"Not Significant"	0.333450434590642	0.303853490829387
831	"Q0BAI0"	"Bamb_3288"	23.1445580494314	23.3598449837167	21.1652726005371	19.7877176716426	23.8880899326573	19.4132395046101	1.52687617492507	0.957653193833056	1.26018147748768	0.392468529263204	0.225390060364834	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	3.81313668559758	2.20207807146964	"Not Significant"	"Not Significant"	0.647065240126144	0.406195162142411
832	"Q0BAI3"	"Bamb_3285"	25.7841168047729	25.8085274653937	25.3855799121772	24.7113010547381	26.1406904669358	23.6736826009033	0.817516686588878	1.12269571044629	0.828726028430114	0.324397053994962	0.419258753654361	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.795353843865966	1.45969645193768	"Not Significant"	"Not Significant"	0.377517861043646	0.488923098479196
833	"Q0BAL1"	"rpoD"	25.9063961180845	26.1820943892156	24.1521306989285	23.6377675567539	26.3651790461801	22.8302026040411	1.13582399975115	0.912950785471049	1.02686949480765	0.412917051232186	0.319516554054253	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.32176685945132	1.83519761488242	"Not Significant"	"Not Significant"	0.495506636259341	0.384137182751001
834	"Q0BAL2"	"dnaG"	23.2910897397518	23.2278938153712	20.7127184210344	21.1605411390843	22.1278923339651	18.6724184356713	1.7569500224789	1.31678857004466	1.55254910910505	0.258284111797841	0.139776258973968	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.67041020246557	1.92096469064638	"Not Significant"	"Not Significant"	0.85456658733268	0.587902308386304
835	"Q0BAL3"	"Bamb_3255"	27.0166957495375	27.0255934564072	25.954002966741	25.2212555121292	27.3422319104018	23.7663808956199	1.22214128484495	1.11360688385509	1.14515132389918	0.32785061793584	0.268722874715852	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.80663440075394	1.70847382824249	"Not Significant"	"Not Significant"	0.570695363190829	0.484323993434487
836	"Q0BAL4"	"rpsU"	26.5504092012737	26.6811028369934	26.4011615497978	25.1848393336652	26.5738513638481	24.27944678782	1.19817870091053	1.78271966987591	1.22684266356021	0.149210650466122	0.237350436614283	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.677592104394056	1.43072678929028	"Not Significant"	"Not Significant"	0.624609965045266	0.826200176370162
837	"Q0BAL5"	"Bamb_3253"	19.712735211103	20.0168572441412	20.0101784040205	18.9071253901474	19.130439848842	18.0374075336052	1.22159936222336	3.50862649272276	1.30780475718155	0.0247025671048589	0.209128691061944	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.181833784208313	1.30876908592394	"Not Significant"	"Not Significant"	0.679586380787764	1.6072579122649
838	"Q0BAL9"	"Bamb_3249"	26.5272959925196	26.6793587501551	25.1378210625843	24.4206618771593	26.9471508810051	24.96512372008	0.670513109004888	0.736030084248568	0.655338184011144	0.502543144609945	0.521414709715018	0.160002457251749	0.202932275896572	4	12.260008396405	1.6764475622441	1.2448432630813	1.57027189772028	"Not Significant"	"Not Significant"	0.282816721042737	0.298826647018578
839	"Q0BAM1"	"Bamb_3247"	21.2901336234781	22.4154746129514	16.5221830432827	19.738346297919	21.1655793024326	17.1545214718472	0.723114735837819	0.33567275098372	0.513336674062378	0.753985501513473	0.614620060603655	0.194397318735234	0.214862995845201	4	12.260008396405	1.6764475622441	6.96103002535002	2.9764671770616	"Not Significant"	"Not Significant"	0.211393268896936	0.122637005155734
840	"Q0BAM2"	"Bamb_3246"	24.4758684754716	24.4505442547048	23.2012600570594	22.893765898251	24.4290532006434	21.9151733066761	0.963226793888451	1.14134081207723	0.954717874739675	0.317416432822277	0.353699720900431	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.06836013544972	1.52685663658902	"Not Significant"	"Not Significant"	0.451365282880896	0.498370593336373
841	"Q0BAM3"	"Bamb_3245"	25.0060311900287	25.1609642224516	24.2589685154216	23.6701202558444	25.476208504087	23.9949852234613	0.428216648169709	0.688782347506028	0.44219550202745	0.528829959653513	0.664172956300753	0.162004635553083	0.22478573546947	4	12.260008396405	1.6764475622441	0.5797681295433	1.40666186325436	"Not Significant"	"Not Significant"	0.177718811918098	0.276683948863508
842	"Q0BAM5"	"polA"	23.7330376715779	23.9366990371779	22.4538001236728	21.3687963082371	23.8225015910297	20.6018650734317	1.44345795324337	1.34091504294459	1.35924046006026	0.251030443080852	0.192625095481484	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.73818904630779	1.69163611136621	"Not Significant"	"Not Significant"	0.715287132999955	0.600273607362364
843	"Q0BAM6"	"Bamb_3242"	23.8200683048383	24.1473248115843	23.3205846290127	22.8049093208804	24.2795884785529	20.238647307864	1.32161087937937	1.09691490284545	1.20656044667668	0.334280645895525	0.244863389761092	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	2.17747208129962	1.79970076281841	"Not Significant"	"Not Significant"	0.611076142655111	0.475888767362254
844	"Q0BAN0"	"amn"	22.1649658334261	22.4778580505593	23.7570489398761	21.6048988478415	22.8087631164504	18.0325731202022	1.98454591312245	1.31028495811492	1.6730594720458	0.260274125343716	0.113442758477042	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	3.44097922087886	2.11052646690811	"Not Significant"	"Not Significant"	0.945223221716786	0.584569004303327
845	"Q0BAN1"	"Bamb_3236"	24.0226759730249	23.9681598159873	22.1131800296616	22.0768547321277	24.3047295365326	20.6548213038252	1.02253674872942	0.828818536159886	0.926852795807019	0.453798638239809	0.367556873658227	0.15872210078235	0.195102057241355	4	12.260008396405	1.6764475622441	2.28312767493945	1.82569228534756	"Not Significant"	"Not Significant"	0.43467545112435	0.343136811681193
846	"Q0BAN5"	"Bamb_3232"	27.3294570774549	27.597614998733	27.7897982835354	27.4386496124449	27.9617942781858	26.1707374479896	0.381896340367665	0.696604372440281	0.398886127135278	0.52441041296472	0.695166793823824	0.161934881947226	0.230190717193647	4	12.260008396405	1.6764475622441	0.450826939898016	1.37494202978273	"Not Significant"	"Not Significant"	0.157910981098378	0.280328693320208
847	"Q0BAN9"	"Bamb_3228"	21.1729816763507	21.1992242124703	16.419367708794	19.9049520812449	21.2978767937321	16.6776921174346	0.30368420173446	0.144825037885217	0.218916459004273	0.891853248418158	0.829439370531435	0.217702428870578	0.257705157395986	4	12.260008396405	1.6764475622441	6.59550959922941	2.88654829947936	"Not Significant"	"Not Significant"	0.0812153540711747	0.0497066015044599
848	"Q0BAP7"	"Bamb_3220"	21.4024958267993	21.8134289277454	21.7124245631984	19.7823199951431	23.0759413036162	20.4821737712869	0.529304749232299	0.524368472297803	0.506205306338037	0.627737525832649	0.619506730131173	0.173602709256753	0.215005048553196	4	12.260008396405	1.6764475622441	1.5283741966777	1.64002116886065	"Not Significant"	"Not Significant"	0.207953971220195	0.202221908668203
849	"Q0BAQ0"	"rnpA"	21.5618808404421	21.6125679764999	20.8946727240597	20.3935161514665	22.1893033714528	19.4283683519663	0.68597788870534	0.81531153671893	0.680274828690732	0.460655611498737	0.505901994876665	0.159069382704362	0.201434760327453	4	12.260008396405	1.6764475622441	1.06185280383146	1.52525581782937	"Not Significant"	"Not Significant"	0.295933608074691	0.336623634089673
850	"Q0BAQ3"	"Bamb_3214"	22.6460558898942	23.3342907461698	22.1213298853916	20.7117106591626	22.3506219864407	21.4830107584513	1.18544437246698	2.01112845295393	1.2304641845755	0.114651299810619	0.236027885468288	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.521163505979186	1.39224498913341	"Not Significant"	"Not Significant"	0.627036684362191	0.940621017276131
851	"Q0BAR0"	"Bamb_3207"	23.3303293597689	23.1458021945523	22.0562937217231	20.1152773861996	24.2116340556858	19.6927006279973	1.50427106872051	1.00628562870723	1.27479637365943	0.371210862405127	0.220297584304872	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	3.35197618318148	2.08863151199109	"Not Significant"	"Not Significant"	0.656990265122569	0.430379323903648
852	"Q0BAR2"	"Bamb_3205"	17.7840371511127	17.0544135399593	16.9741008483971	17.3685109123213	17.1206023937142	16.0357123427514	0.42924196356071	0.887602029422704	0.4524046192496	0.424903624744391	0.656954957473263	0.15826794001991	0.223016524714656	4	12.260008396405	1.6764475622441	0.350799553346541	1.35033505932789	"Not Significant"	"Not Significant"	0.182464405769593	0.371709564039286
853	"Q0BAR5"	"gshA"	24.8638660117808	22.9563492131071	22.0414974018614	21.3689028548965	22.4818043578177	20.3241058145993	1.89563319981194	1.82467694922279	1.80071715080143	0.142103061358923	0.0903238406464364	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.61892936317039	1.66229795108242	"Not Significant"	"Not Significant"	1.04419760412016	0.847396565865873
854	"Q0BAS0"	"Bamb_3197"	21.2837055961684	21.4200321627172	20.7897087496048	20.5296478754414	21.9426705620657	19.7300753640641	0.430350902306397	0.637938067608941	0.440455776929364	0.558204315057617	0.665406401265027	0.163832857847281	0.224793523109259	4	12.260008396405	1.6764475622441	0.682621020530352	1.43196391439224	"Not Significant"	"Not Significant"	0.176913025497995	0.253206810630496
855	"Q0BAS3"	"Bamb_3194"	21.2435947267675	21.5375843220994	18.0252909888515	18.328298007671	21.7711251130785	16.9867086808209	1.2401127453827	0.683098611696973	0.964416904479079	0.532058091180822	0.348962236648423	0.162004635553083	0.195102057241355	4	12.260008396405	1.6764475622441	4.94363952394398	2.48018440715797	"Not Significant"	"Not Significant"	0.457221568177127	0.274040947964409
856	"Q0BAS8"	"Bamb_3189"	21.3556844574352	21.1528888760812	21.4573367882121	20.348192160957	21.4357312942394	19.5269767471808	0.885003306450393	1.58038715043013	0.922762140275376	0.189171214144004	0.369621913959074	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.47038565154426	1.37975351847805	"Not Significant"	"Not Significant"	0.432242288454707	0.723144948745729
857	"Q0BAT0"	"Bamb_3187"	20.6165667912072	21.5932725712259	20.8045942703706	20.0345625626475	22.7113955891585	18.2050963944064	0.687793028863767	0.512410038215315	0.606529835018281	0.635360734379681	0.552537924009116	0.175029880492625	0.207597385149565	4	12.260008396405	1.6764475622441	2.70253632675538	1.92886779217169	"Not Significant"	"Not Significant"	0.25763790837108	0.196979628302009
858	"Q0BAT1"	"Bamb_3186"	20.4033283109776	20.8045942703706	19.5778418442252	19.8338660143752	22.4138747721054	19.5862790576101	-0.34941847283912	-0.358911550605745	-0.336875506741584	0.737804282354019	0.740519709759279	0.191615571918158	0.239814281231777	4	12.260008396405	1.6764475622441	1.42170048398077	1.61377918666819	"Not Significant"	"Not Significant"	0.130463377756171	0.132058828375517
859	"Q0BAT2"	"Bamb_3185"	25.0241143108677	25.2420541155744	24.1580770991329	23.3110509106696	25.4539382412927	22.5242049979308	1.0450171252273	1.11656950283507	1.01588504575464	0.326721211705551	0.324562960748052	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	1.31391282184643	1.58726317031529	"Not Significant"	"Not Significant"	0.488701043538028	0.48582266892944
860	"Q0BAT3"	"Bamb_3184"	21.5217633624416	21.6883356933868	21.6836748686494	20.5691324482596	22.4515884415576	19.5019343458978	0.79037289625429	0.914781162678289	0.780167805443742	0.412062522349964	0.446501085539362	0.15826794001991	0.195890764865824	4	12.260008396405	1.6764475622441	1.11974958674974	1.53949856150005	"Not Significant"	"Not Significant"	0.350177480911646	0.385036883356412
861	"Q0BAT5"	"def"	24.748270663641	25.0232260950682	23.5728833787556	22.5827236140576	25.2669589240181	23.2354077545979	0.753096614930419	0.816342692979721	0.734229731045762	0.460129263413921	0.473264691734001	0.159069382704362	0.198928239063029	4	12.260008396405	1.6764475622441	1.27657880783555	1.57807891576862	"Not Significant"	"Not Significant"	0.324895895187793	0.337120145489723
862	"Q0BAT9"	"Bamb_3178"	21.2833664842713	21.6820893245065	20.6056675978619	19.4572766621398	20.6637074970263	18.871081024393	1.52635274102689	2.48525339236214	1.57810879141464	0.0678282558800659	0.133795429503987	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.565795814418521	1.40322464113635	"Not Significant"	"Not Significant"	0.873558721957589	1.16858935013831
863	"Q0BAU2"	"Bamb_3175"	24.9657842846621	24.5826202605031	24.294248850371	23.2707059542438	25.1480622369337	22.5191255867538	0.968253205868333	1.20191678321836	0.967121621530511	0.295685617694793	0.347649017106233	0.15826794001991	0.195102057241355	4	12.260008396405	1.6764475622441	0.973465012559223	1.50351221496831	"Not Significant"	"Not Significant"	0.458858994139556	0.529169799273997
